"Credit_card","Product_ID","P_CATEGORY","CONDTION","Brand","Price ","Selling_price","Coupon_ID","Date","Time","GTIN","MPN","Merchant_name","M_ID","Payment method","Transaction ID","Return_ind","Return_date"
"5481","389","APPLIANCES","Refurbished","KZDWR","$3,554.31 ","$3,511.31 ","DJ757","08/07/2014","16:22:16","6507879","366905797","REI","EI6775","Prepaid card","29979","1","7/15/14"
"6740","544","ELECTRONICS","Used","FMBZC","$781.93 ","$734.93 ","CS538","19/07/2014","6:06:02","1547963","673910341","Peninsula Beauty","YE5901","Mobile carrier Billing","44803","1","7/26/14"
"8639","502","SHOES","Used","DYHNA","$2,124.78 ","$2,108.78 ","CN667","08/02/2014","22:59:11","6691702","519644619","The Vitamin Shoppe","HW9977","Mobile carrier Billing","6896","1","2/15/14"
"2304","702","APPLIANCES","Refurbished","BUDLO","$4,042.54 ","$4,025.54 ","OW919","02/05/2014","5:59:05","9508895","383301697","REI","EI6773","Prepaid card","34668","1","5/9/14"
"4672","200","BABY TOYS","New","LATFL","$3,293.19 ","$3,249.19 ","OH931","24/03/2014","12:32:52","5312966","803714626","Road Runner Sports","MS6580","Mobile carrier Billing","29761","1","3/31/14"
"7481","145","CLOTHING","New","ZVYTC","$3,631.77 ","$3,595.77 ","WA104","01/06/2014","9:04:27","3545064","507476196","Nine West","RM9837","Mobile carrier Billing","10731","1","6/8/14"
"7848","383","BEDDING","Refurbished","RMHRO","$4,278.51 ","$4,247.51 ","QM569","14/03/2014","3:02:27","7960668","758404751","Nine West","RM9837","Credit card","86636","1","3/21/14"
"5850","281","DECOR","Refurbished","DGWZG","$4,589.78 ","$4,570.78 ","WX806","22/03/2014","7:03:54","6303572","454633734","Right Start","IQ1508","Prepaid card","89070","1","3/29/14"
"3958","162","DECOR","New","ZACKV","$4,551.18 ","$4,519.18 ","AD474","29/03/2014","9:18:48","7778622","949600417","Cole Hardware","EX7729","Prepaid card","66672","1","4/5/14"
"5057","111","COMPUTERS","New","YEJZI","$2,429.24 ","$2,391.24 ","XB225","18/06/2014","0:21:55","8817894","752219545","L'Occitane","GN4214","Credit card","83316","1","6/25/14"
"1256","838","LUGGAGE","Used","IWPJG","$379.56 ","$356.56 ","CR800","29/03/2014","16:56:17","3320861","832455165","The North Face","GH6873","Mobile carrier Billing","64910","1","4/5/14"
"3723","435","COMPUTERS","Refurbished","YXQFM","$716.53 ","$698.53 ","VU150","12/01/2014","17:58:49","4329618","865784519","Staples","VN6656","Credit card","13246","1","1/19/14"
"3966","988","CLOTHING","Used","ZVYTC","$2,079.74 ","$2,051.74 ","LG316","24/07/2014","1:51:29","2980846","511495390","Walgreens","VW7192","Debit card","31288","1","7/31/14"
"9587","986","COMPUTERS","New","YXQFM","$3,205.26 ","$3,175.26 ","NL110","05/05/2014","10:16:41","4781787","911632188","DFLOWERS","ZG2587","Mobile carrier Billing","55213","1","5/12/14"
"1831","710","APPLIANCES","Used","MVKXW","$2,926.20 ","$2,879.20 ","AK256","23/03/2014","21:22:16","5442140","951830632","DFLOWERS","ZG2587","Deirect debits","48719","1","3/30/14"
"8705","970","LUGGAGE","Refurbished","CENQJ","$635.56 ","$590.56 ","MB474","27/07/2014","17:47:49","2497015","349777922","Peninsula Beauty","YE5901","Credit card","62251","1","8/3/14"
"9940","318","KITCHEN & DINING","New","NSILF","$1,456.56 ","$1,419.56 ","LH588","22/06/2014","7:24:47","3282926","781576621","DODOcase","UW7352","Prepaid card","73167","1","6/29/14"
"2141","662","ELECTRONICS","Refurbished","FMBZC","$1,281.30 ","$1,250.30 ","CI367","05/10/2014","9:00:35","2309601","993868078","Barnes & Noble","EY1659","Mobile carrier Billing","69508","1","10/12/14"
"5570","132","BEDDING","New","PIUEM","$2,451.48 ","$2,412.48 ","VM633","11/08/2014","11:18:23","1689453","601933157","DODOcase","UW7353","Deirect debits","2150","1","8/18/14"
"7759","849","KITCHEN & DINING","Refurbished","ZGHYW","$1,941.04 ","$1,924.04 ","GE617","04/07/2014","15:35:35","9948173","204815942","The Vitamin Shoppe","HW9975","Mobile carrier Billing","98210","1","7/11/14"
"8639","534","DECOR","Refurbished","ZACKV","$4,981.73 ","$4,952.73 ","MM995","25/06/2014","6:27:29","3574075","761906836","Ulta","UO9656","Credit card","9631","1","7/2/14"
"2200","140","OFFICE SUPPLIES","Used","WELZA","$2,513.31 ","$2,498.31 ","EH567","12/12/2014","17:02:45","9151757","898229535","The Vitamin Shoppe","HW9975","Credit card","45677","1","12/19/14"
"3966","281","CLOTHING","Refurbished","ONKHS","$3,797.31 ","$3,750.31 ","JE685","03/10/2014","3:50:01","6460064","797812993","The North Face","GH6873","Mobile carrier Billing","32329","1","10/10/14"
"6053","722","GAMES","Refurbished","EITXF","$2,421.99 ","$2,377.99 ","KH468","05/01/2014","23:53:54","6188271","572019074","Peninsula Beauty","YE5901","Mobile carrier Billing","93271","1","1/12/14"
"2304","281","CLOTHING","Refurbished","ONKHS","$3,797.31 ","$3,780.31 ","LI902","28/09/2014","2:19:44","4573863","910868619","The North Face","GH6873","Credit card","71669","1","10/5/14"
"6502","795","DECOR","New","QHIYO","$2,831.25 ","$2,783.25 ","LO299","01/11/2014","16:59:40","8674390","681226512","Right Start","IQ1509","Mobile carrier Billing","95030","1","11/8/14"
"7001","922","LUGGAGE","New","IWPJG","$3,788.97 ","$3,758.97 ","XZ260","19/03/2014","8:56:11","3290246","500906364","Guitar Center","GN4259","Mobile carrier Billing","2548","1","3/26/14"
"7589","151","SHOES","New","VKKEA","$3,653.68 ","$3,631.68 ","LI178","14/07/2014","15:26:30","4866436","660026268","Nine West","RM9837","Mobile carrier Billing","95334","1","7/21/14"
"7738","849","KITCHEN & DINING","Refurbished","ZGHYW","$1,941.04 ","$1,925.04 ","CZ128","22/03/2014","21:39:50","1599313","671063291","The Vitamin Shoppe","HW9975","Mobile carrier Billing","19878","1","3/29/14"
"8026","694","ELECTRONICS","New","AGSDS","$3,123.80 ","$3,079.80 ","GC659","13/03/2014","20:04:50","2603751","125478605","Barnes & Noble","EY1659","Mobile carrier Billing","36023","1","3/20/14"
"1808","162","BABY CLOTHING","Refurbished","GOZLI","$2,889.61 ","$2,874.61 ","SG389","30/10/2014","5:06:24","3626867","811855760","Road Runner Sports","MS6579","Credit card","88665","1","11/6/14"
"1174","931","BEDDING","New","CJUEU","$4,083.10 ","$4,057.10 ","PW418","26/02/2014","2:50:32","7492078","630007715","Walgreens","VW7192","Mobile carrier Billing","2828","1","3/5/14"
"2637","765","DECOR","New","ZACKV","$4,557.18 ","$4,532.18 ","QN252","06/02/2014","5:18:16","5540168","197036409","Costco","GW8247","Prepaid card","73834","1","2/13/14"
"3175","281","CLOTHING","Refurbished","ONKHS","$3,797.31 ","$3,758.31 ","CU699","08/04/2014","21:27:04","1571450","247327403","The North Face","GH6873","Credit card","39819","1","4/15/14"
"3833","832","COMPUTERS","New","GCVNE","$3,769.47 ","$3,726.47 ","XW642","02/12/2014","16:14:21","8836040","825792995","DODOcase","UW7352","Mobile carrier Billing","60880","1","12/9/14"
"6740","849","ELECTRONICS","Refurbished","FMBZC","$3,697.22 ","$3,655.22 ","XI126","29/05/2014","2:45:55","5930289","443803271","Walgreens","VW7191","Mobile carrier Billing","75974","1","6/5/14"
"8639","138","LUGGAGE","Refurbished","CENQJ","$3,968.70 ","$3,956.70 ","EX642","01/08/2014","0:34:57","1042755","713009272","REI","EI6774","Mobile carrier Billing","37874","1","8/8/14"
"5081","406","CLOTHING","Used","ONKHS","$2,202.20 ","$2,190.20 ","HQ227","12/10/2014","17:08:11","4517817","569748654","Cole Hardware","EX7730","Mobile carrier Billing","5456","1","10/19/14"
"5253","773","SHOES","New","MQSLF","$645.10 ","$635.10 ","DE508","29/05/2014","7:23:13","6104030","312343998","Nine West","RM9837","Credit card","95814","1","6/5/14"
"4542","383","BEDDING","Refurbished","RMHRO","$4,278.51 ","$4,263.51 ","BN544","31/10/2014","12:08:30","1736037","295184820","Nine West","RM9837","Mobile carrier Billing","87358","1","11/7/14"
"6740","662","BABY CLOTHING","New","CTAOI","$4,658.93 ","$4,612.93 ","QP332","19/05/2014","15:46:43","5063933","195736214","Peninsula Beauty","YE5901","Mobile carrier Billing","47372","1","5/26/14"
"2535","594","APPLIANCES","Used","BUDLO","$3,629.75 ","$3,609.75 ","QV545","23/03/2014","21:02:50","2429618","156002321","Ulta","UO9656","Prepaid card","64377","1","3/30/14"
"6286","162","BABY CLOTHING","Refurbished","GOZLI","$2,889.61 ","$2,876.61 ","VY578","19/06/2014","20:06:01","6374832","561617858","Road Runner Sports","MS6579","Mobile carrier Billing","23175","1","6/26/14"
"8609","470","APPLIANCES","New","TTNTN","$1,187.85 ","$1,174.85 ","TR607","28/06/2014","10:17:48","3258936","389650804","Cole Hardware","EX7729","Gift card","72553","1","7/5/14"
"2011","662","ELECTRONICS","Refurbished","FMBZC","$1,281.30 ","$1,232.30 ","WK685","16/06/2014","8:24:46","5024078","695674680","Barnes & Noble","EY1659","Credit card","29684","1","6/23/14"
"4542","383","BEDDING","Refurbished","RMHRO","$4,278.51 ","$4,241.51 ","DL462","26/03/2014","2:42:18","8463531","746430552","Nine West","RM9837","Credit card","64392","1","4/2/14"
"6740","512","SHOES","Used","VKKEA","$4,184.45 ","$4,160.45 ","GR522","13/02/2014","12:41:45","2364396","419572150","Walgreens","VW7191","Credit card","64222","1","3/12/14"
"7433","623","KITCHEN & DINING","Used","NSILF","$4,832.53 ","$4,817.53 ","YU566","28/01/2014","6:06:18","2978711","911696422","Nob Hill Foods","KL2558","Mobile carrier Billing","805","1","2/24/14"
"7486","657","ELECTRONICS","New","BEFJD","$4,439.39 ","$4,413.39 ","DA162","28/10/2014","4:01:37","5761620","480845830","DFLOWERS","ZG2587","Credit card","48274","1","11/24/14"
"7856","604","ELECTRONICS","Used","CWTLA","$4,526.52 ","$4,489.52 ","KD861","13/02/2014","8:39:55","1238267","265911540","PetSmart","IB7024","Credit card","65424","1","3/12/14"
"8565","694","ELECTRONICS","New","AGSDS","$3,123.80 ","$3,079.80 ","HB714","14/06/2014","6:15:02","9993184","821400030","Barnes & Noble","EY1659","Prepaid card","50018","1","7/11/14"
"9334","710","APPLIANCES","Used","MVKXW","$2,926.20 ","$2,881.20 ","ZO423","20/06/2014","12:12:12","9716044","720163115","DFLOWERS","ZG2587","Mobile carrier Billing","25685","1","7/17/14"
"6700","141","COMPUTERS","New","GCVNE","$3,571.93 ","$3,536.93 ","KT583","30/10/2014","12:45:40","6371580","312080383","Staples","VN6656","Credit card","97131","1","11/26/14"
"9940","579","SHOES","Refurbished","RKFCM","$2,298.99 ","$2,254.99 ","MG564","03/04/2014","15:15:15","1965886","372700035","Right Start","IQ1508","Mobile carrier Billing","10276","1","4/30/14"
"3500","383","BEDDING","Refurbished","RMHRO","$4,278.51 ","$4,243.51 ","HZ489","01/03/2014","14:09:13","4286789","419963692","Nine West","RM9837","Mobile carrier Billing","91805","1","3/28/14"
"3723","657","ELECTRONICS","New","BEFJD","$4,439.39 ","$4,407.39 ","HF520","11/01/2014","1:38:38","7204301","942056303","DFLOWERS","ZG2587","Mobile carrier Billing","13432","1","2/7/14"
"5260","119","COMPUTERS","New","YXQFM","$901.26 ","$874.26 ","RV330","01/08/2014","16:34:23","9796660","635785471","Costco","GW8247","Mobile carrier Billing","21140","1","8/28/14"
"9940","784","GAMES","Used","EITXF","$1,017.77 ","$987.77 ","TE804","28/11/2014","4:27:09","2136826","300732342","Costco","GW8248","Debit card","97999","1","12/25/14"
"1174","389","CLOTHING","New","GTFFL","$3,747.69 ","$3,711.69 ","CP508","25/08/2014","6:53:43","1908567","597802488","Guitar Center","GN4079","Credit card","37429","1","9/21/14"
"1808","300","APPLIANCES","New","KZDWR","$4,918.58 ","$4,900.58 ","UO797","05/03/2014","4:36:57","6004717","293129995","Walgreens","VW7191","Credit card","69180","1","4/1/14"
"2200","360","DECOR","Used","DGWZG","$438.77 ","$420.77 ","OX672","04/03/2014","18:38:55","5731820","610934648","DFLOWERS","ZG2587","Credit card","64510","1","3/31/14"
"5570","132","BEDDING","New","PIUEM","$2,451.48 ","$2,413.48 ","LL282","24/04/2014","14:31:30","6673341","906947337","DODOcase","UW7353","Prepaid card","99001","1","5/21/14"
"8381","702","DECOR","New","LBVIW","$2,471.36 ","$2,426.36 ","FG307","09/09/2014","2:59:39","4008776","745873266","Walgreens","VW7192","Mobile carrier Billing","64322","1","10/6/14"
"1548","662","ELECTRONICS","Refurbished","FMBZC","$1,281.30 ","$1,262.30 ","WB445","20/10/2014","4:48:32","6900931","939572770","Barnes & Noble","EY1659","Mobile carrier Billing","1167","1","11/16/14"
"2062","623","KITCHEN & DINING","New","ZGHYW","$3,141.77 ","$3,104.77 ","HH417","22/10/2014","7:31:33","8001941","170674936","DODOcase","UW7352","Mobile carrier Billing","93708","1","11/18/14"
"3199","737","DECOR","New","DGWZG","$4,025.79 ","$3,975.79 ","IT674","19/04/2014","20:24:00","5822494","472771293","Right Start","IQ1508","Credit card","95748","1","5/16/14"
"6042","151","SHOES","New","VKKEA","$3,653.68 ","$3,624.68 ","PD403","01/02/2014","21:34:11","2001460","889934115","Nine West","RM9837","Mobile carrier Billing","51445","1","2/28/14"
"7301","281","DECOR","Refurbished","DGWZG","$4,589.78 ","$4,539.78 ","PS274","28/02/2014","21:10:16","5718343","129288954","Right Start","IQ1508","Mobile carrier Billing","65333","1","3/27/14"
"7738","572","LUGGAGE","New","CENQJ","$3,277.74 ","$3,233.74 ","QP516","27/01/2014","7:34:05","5077009","455760940","Gymboree","ZF8986","Mobile carrier Billing","94319","1","2/23/14"
"9699","119","COMPUTERS","New","YXQFM","$901.26 ","$864.26 ","PM563","27/02/2014","8:37:38","1572565","224638580","Costco","GW8247","Credit card","27529","1","3/26/14"
"8609","572","LUGGAGE","New","CENQJ","$3,277.74 ","$3,255.74 ","YF256","31/12/2014","22:37:02","1213307","846361511","Gymboree","ZF8986","Mobile carrier Billing","20785","1","1/27/14"
"9305","907","DECOR","Used","LBVIW","$2,661.83 ","$2,636.83 ","LK625","08/11/2014","22:16:36","7979566","963554865","Cole Hardware","EX7731","Mobile carrier Billing","35416","1","12/5/14"
"9950","198","CLOTHING","Refurbished","ONKHS","$3,178.34 ","$3,149.34 ","KR213","20/01/2014","8:29:25","5800434","446967393","REI","EI6774","Credit card","18907","1","2/16/14"
"2297","722","GAMES","Refurbished","EITXF","$2,421.99 ","$2,401.99 ","EK549","15/10/2014","16:48:28","4045643","632266279","Peninsula Beauty","YE5901","Mobile carrier Billing","43342","1","11/11/14"
"3942","795","DECOR","New","QHIYO","$2,831.25 ","$2,799.25 ","IH969","17/03/2014","15:37:12","5087997","193195199","Right Start","IQ1509","Debit card","61346","1","3/24/14"
"4358","810","DECOR","Used","ZACKV","$1,247.24 ","$1,223.24 ","ER576","02/12/2014","23:23:46","7929344","650239402","The Vitamin Shoppe","HW9975","Mobile carrier Billing","25203","1","12/9/14"
"4358","527","BABY CLOTHING","New","BGYXR","$3,309.99 ","$3,264.99 ","JU332","14/02/2014","5:08:44","7723458","266698113","Barnes & Noble","EY1658","Credit card","48765","1","3/13/14"
"7481","141","COMPUTERS","New","GCVNE","$3,571.93 ","$3,548.93 ","BY118","06/10/2014","10:57:46","8144401","615374838","Staples","VN6656","Mobile carrier Billing","41365","1","10/13/14"
"8532","594","CLOTHING","New","ONKHS","$3,715.86 ","$3,694.86 ","SR116","12/09/2014","18:01:52","8775047","249333589","REI","EI6773","Credit card","30759","1","9/19/14"
"9103","737","GAMES","Used","KJOGG","$733.21 ","$713.21 ","OL737","01/12/2014","1:26:53","2240599","678313753","Guitar Center","GN3989","Mobile carrier Billing","74694","1","12/8/14"
"9275","111","GAMES","New","EITXF","$4,258.22 ","$4,246.22 ","UU258","18/04/2014","0:49:05","5662276","316200780","Cole Hardware","EX7729","Credit card","39092","1","4/25/14"
"9629","988","CLOTHING","Used","ZVYTC","$2,079.74 ","$2,030.74 ","KR585","01/02/2014","6:37:56","9712476","139643764","Walgreens","VW7192","Credit card","81594","1","2/8/14"
"2028","832","DECOR","New","ZACKV","$1,023.49 ","$994.49 ","QH915","17/01/2014","7:50:46","5483921","565056610","Costco","GW8247","Credit card","78598","1","1/24/14"
"7576","781","OFFICE SUPPLIES","Refurbished","EVWJY","$3,890.76 ","$3,879.76 ","SH240","22/07/2014","13:45:24","3147860","280035193","The Vitamin Shoppe","HW9975","Mobile carrier Billing","76541","1","7/29/14"
"6075","784","APPLIANCES","Used","AVMAI","$2,053.24 ","$2,006.24 ","OC269","13/07/2014","0:55:14","4224352","364113027","Ulta","UO9656","Mobile carrier Billing","34057","1","7/20/14"
"9940","535","GAMES","Refurbished","EITXF","$3,032.65 ","$2,990.65 ","TZ331","11/09/2014","6:56:41","6605584","910914076","L'Occitane","GN3944","Prepaid card","13629","1","9/18/14"
"1808","844","COMPUTERS","Used","GCVNE","$3,551.26 ","$3,541.26 ","ZI655","09/10/2014","20:46:53","9942169","540431812","The North Face","GH6873","Credit card","53803","1","10/16/14"
"9896","141","BABY CLOTHING","Refurbished","TPDLE","$849.05 ","$806.05 ","WI923","26/04/2014","23:46:53","3845140","901974948","Ulta","UO9656","Mobile carrier Billing","80568","1","5/3/14"
"1177","311","BABY TOYS","Refurbished","BGYXR","$3,399.25 ","$3,380.25 ","UM186","18/05/2014","6:10:02","3086556","804507123","Cole Hardware","EX7729","Credit card","77532","1","5/25/14"
"2011","579","SHOES","Refurbished","RKFCM","$2,298.99 ","$2,248.99 ","UN216","13/01/2014","7:44:05","4364441","882997181","Right Start","IQ1508","Mobile carrier Billing","50879","1","1/20/14"
"6565","875","DECOR","Refurbished","LBVIW","$4,993.38 ","$4,982.38 ","XM587","15/02/2014","19:25:56","6660654","504663460","Cole Hardware","EX7730","Prepaid card","35403","1","2/22/14"
"9587","775","BABY TOYS","Refurbished","CTAOI","$379.49 ","$361.49 ","VN806","03/01/2014","23:52:35","2732397","588970411","Guitar Center","GN3989","Prepaid card","65613","1","1/10/14"
"9532","670","GAMES","Used","KJOGG","$2,461.84 ","$2,438.84 ","PF625","05/07/2014","20:38:56","6750131","358166720","Ulta","UO9659","Prepaid card","93956","1","7/12/14"
"5850","644","DECOR","Used","ZACKV","$4,514.96 ","$4,499.96 ","NP599","16/01/2014","14:42:48","2630748","478922189","Guitar Center","GN4259","Mobile carrier Billing","59721","1","1/23/14"
"5974","960","ELECTRONICS","New","CWTLA","$3,994.10 ","$3,978.10 ","ML725","11/11/2014","9:06:15","4479381","809073017","Walgreens","VW7193","Mobile carrier Billing","76434","1","11/18/14"
"9174","145","BEDDING","New","PIUEM","$3,272.59 ","$3,243.59 ","YB888","29/11/2014","18:29:13","8498035","196116920","Road Runner Sports","MS6579","Mobile carrier Billing","7283","1","12/6/14"
"9334","396","BABY CLOTHING","Refurbished","LATFL","$2,043.07 ","$2,010.07 ","LU737","01/08/2014","23:19:06","1346116","199520581","The North Face","GH6874","Debit card","81257","1","8/8/14"
"4755","694","BABY CLOTHING","Used","GOZLI","$3,967.19 ","$3,941.19 ","HC947","09/06/2014","22:53:39","2053961","788051674","The North Face","GH6872","Mobile carrier Billing","1380","1","6/16/14"
"9950","772","KITCHEN & DINING","New","RGMIK","$3,373.87 ","$3,346.87 ","MF703","02/08/2014","16:18:40","6044244","609153858","Guitar Center","GN4079","Credit card","60386","1","8/9/14"
"7075","772","GAMES","Used","KJOGG","$706.15 ","$657.15 ","PL133","17/12/2014","13:11:26","1084476","883074717","L'Occitane","GN4034","Credit card","3033","1","12/24/14"
"9275","710","KITCHEN & DINING","New","RGMIK","$663.82 ","$653.82 ","FA897","26/01/2014","2:44:18","7819769","853474602","Road Runner Sports","MS6579","Credit card","41075","1","2/2/14"
"2396","960","BEDDING","New","RKCPD","$2,882.99 ","$2,849.99 ","GC587","30/03/2014","11:23:54","8199246","742218101","Staples","VN6655","Mobile carrier Billing","82784","1","4/6/14"
